product_id,product_name,region,shipping_date,country,city,subcategory,customer_id,customer_name,province,category,customer_type,row_id,shipping_standard,shipping_status,order_id,order_date,profit,days_before_shipping_actual,days_before_shipping_planned,discount,amount,sales,predicted_sales
办公用-装订-10000285,"Acco 孔加固材料, 透明",N,2021/8/7,中国,北京,Binding Machine,陈莲-16930,陈莲,北京,Office Supplies,Business,111,二级,提前装运,CN-2021-3984376,2021/8/5,38,2,￥3,0%,3,86,￥128
办公用-Tool-10003636,"KitchenAid 微波炉, 黑色",S,2022/2/2,中国,株洲,Tool,韦锦-14950,韦锦,湖南,Office Supplies,Consumer,112,二级,延迟装运,CN-2022-5057492,2022/1/28,29,5,￥3,0%,1,1446,"￥2,165"
技术-Telephone-10003105,"诺基亚 办公室Telephone机, 整包",NE,2022/5/25,中国,青冈,Telephone,谭珊-19900,谭珊,黑龙江,Technology,Consumer,113,标准级,提前装运,CN-2022-1118317,2022/5/20,356,5,￥6,0%,3,913,"￥1,367"
技术-Accessories-10004442,"贝尔金 路由器, 耐用",E,2021/6/22,中国,新泰,Accessories,牛德-12190,牛德伟,山东,Technology,Consumer,114,当日,准时装运,CN-2021-1498643,2021/6/22,1015,0,￥0,0%,2,2417,"￥3,620"
办公用-Supplies-10002859,"Fiskars 大剪刀, 工业",E,2021/6/22,中国,新泰,Supplies,牛德-12190,牛德伟,山东,Office Supplies,Consumer,115,当日,准时装运,CN-2021-1498643,2021/6/22,298,0,￥0,0%,5,1149,"￥1,721"
办公用-Art-10002408,"Stanley 铅笔刀, 整包",E,2022/2/24,中国,仪征,Art,马惠-14335,马惠英,江苏,Office Supplies,Business,116,二级,准时装运,US-2022-4595101,2022/2/21,-337,3,￥3,80%,6,140,￥210
办公用-装订-10003175,"Avery Binding Machine, 实惠",E,2022/2/24,中国,仪征,Binding Machine,马惠-14335,马惠英,江苏,Office Supplies,Business,117,二级,准时装运,US-2022-4595101,2022/2/21,13,3,￥3,40%,3,108,￥162
办公用-Envelope-10002440,"Ames 外皮和封条, 回收",E,2020/10/8,中国,镇江,Envelope,冯丽-17350,冯丽丽,江苏,Office Supplies,Consumer,118,当日,准时装运,CN-2020-3269021,2020/10/8,166,0,￥0,0%,6,490,￥733
技术-Equipment-10003147,"StarTech 收据打印机, 红色",E,2020/10/8,中国,镇江,Equipment,冯丽-17350,冯丽丽,江苏,Technology,Consumer,119,当日,准时装运,CN-2020-3269021,2020/10/8,-171,0,￥0,40%,1,302,￥452
办公用-Envelope-10000118,"GlobeWeis 马尼拉纸Envelope, 银色",E,2020/10/8,中国,镇江,Envelope,冯丽-17350,冯丽丽,江苏,Office Supplies,Consumer,120,当日,准时装运,CN-2020-3269021,2020/10/8,28,0,￥0,0%,2,278,￥416
技术-Accessories-10002633,"罗技 记忆卡, 耐用",E,2020/10/8,中国,镇江,Accessories,冯丽-17350,冯丽丽,江苏,Technology,Consumer,121,当日,准时装运,CN-2020-3269021,2020/10/8,173,0,￥0,40%,4,1160,"￥1,738"
技术-Telephone-10002475,"诺基亚 办公室Telephone机, 全尺寸",E,2020/10/8,中国,镇江,Telephone,冯丽-17350,冯丽丽,江苏,Technology,Consumer,122,当日,准时装运,CN-2020-3269021,2020/10/8,-196,0,￥0,40%,7,1302,"￥1,950"
办公用-收纳-10000793,"Smead 锁柜, 单宽度",E,2020/10/8,中国,镇江,Storage Tool,冯丽-17350,冯丽丽,江苏,Office Supplies,Consumer,123,当日,准时装运,CN-2020-3269021,2020/10/8,222,0,￥0,0%,3,2778,"￥4,161"
办公用-Envelope-10000562,"Kraft 搭扣Envelope, 银色",E,2020/10/8,中国,镇江,Envelope,冯丽-17350,冯丽丽,江苏,Office Supplies,Consumer,124,当日,准时装运,CN-2020-3269021,2020/10/8,97,0,￥0,0%,4,213,￥319
办公用-Supplies-10004613,"Elite 美工刀, 工业",E,2020/10/8,中国,镇江,Supplies,冯丽-17350,冯丽丽,江苏,Office Supplies,Consumer,125,当日,准时装运,CN-2020-3269021,2020/10/8,-48,0,￥0,40%,2,204,￥306
家具-Chair-10001116,"Hon 摇椅, 红色",E,2020/2/21,中国,杭州,Chair,雷木-18415,雷木兰,浙江,Furniture,Consumer,126,标准级,准时装运,CN-2020-2594036,2020/2/15,61,6,￥6,40%,2,731,"￥1,095"
技术-Accessories-10004773,"贝尔金 闪存驱动器, 回收",E,2019/12/26,中国,杭州,Accessories,马惠-14335,马惠英,浙江,Technology,Business,127,二级,提前装运,US-2019-3737485,2019/12/24,-344,2,￥3,40%,5,557,￥833
技术-复印-10003823,"惠普 墨水, 彩色",S,2021/3/4,中国,禹州,Copier,丁妮-18610,丁妮,河南,Technology,Business,128,标准级,提前装运,CN-2021-3815654,2021/2/27,1336,5,￥6,0%,5,3037,"￥4,548"
技术-Accessories-10002905,"Enermax 键盘, 实惠",NE,2022/9/17,中国,沈阳,Accessories,沈聪-11710,沈聪,辽宁,Technology,Consumer,129,标准级,准时装运,US-2022-2352370,2022/9/11,-164,6,￥6,40%,6,1402,"￥2,100"
办公用-装订-10002241,"Cardinal 订书机, 透明",NE,2022/9/17,中国,沈阳,Binding Machine,沈聪-11710,沈聪,辽宁,Office Supplies,Consumer,130,标准级,准时装运,US-2022-2352370,2022/9/11,-683,6,￥6,40%,11,1516,"￥2,271"
办公用-Label-10002989,"Hon 运输Label, 白色",S,2020/7/17,中国,珠海,Label,吕凤-12910,吕凤,广东,Office Supplies,Small Business,131,当日,准时装运,CN-2020-2554132,2020/7/17,57,0,￥0,0%,9,478,￥715
办公用-Label-10002776,"Novimex 圆形Label, 可调",SW,2021/11/17,中国,重庆,Label,倪幂-18085,倪幂,重庆,Office Supplies,Consumer,132,标准级,提前装运,CN-2021-4214287,2021/11/12,35,5,￥6,0%,4,78,￥117
办公用-装订-10004829,"Avery 孔加固材料, 透明",SW,2021/11/17,中国,重庆,Binding Machine,倪幂-18085,倪幂,重庆,Office Supplies,Consumer,133,标准级,提前装运,CN-2021-4214287,2021/11/12,17,5,￥6,0%,4,72,￥108
办公用-装订-10002836,"Avery 订书机, 回收",NW,2022/1/22,中国,肃州,Binding Machine,杨健-14605,杨健,甘肃,Office Supplies,Consumer,134,二级,延迟装运,US-2022-4736051,2022/1/17,-285,5,￥3,40%,4,551,￥825
家具-Chair-10001258,"Harbour Creations 扶手椅, 可调",E,2020/10/11,中国,常州,Chair,薛婷-21070,薛婷,江苏,Furniture,Consumer,135,标准级,准时装运,CN-2020-2084652,2020/10/5,555,6,￥6,40%,5,6665,"￥9,982"
家具-Utensil-10000958,"Advantus 门挡, 耐用",E,2020/10/11,中国,常州,Utensil,薛婷-21070,薛婷,江苏,Furniture,Consumer,136,标准级,准时装运,CN-2020-2084652,2020/10/5,-165,6,￥6,40%,3,353,￥529
办公用-Label-10004025,"Harbour Creations 合法证物Label, 红色",E,2020/10/11,中国,常州,Label,薛婷-21070,薛婷,江苏,Office Supplies,Consumer,137,标准级,准时装运,CN-2020-2084652,2020/10/5,32,6,￥6,0%,2,101,￥151
办公用-系固-10004120,"OIC 橡皮筋, 金属",E,2020/2/22,中国,张家港,Fastener,牛晒-19810,牛晒明,江苏,Office Supplies,Small Business,138,标准级,准时装运,US-2020-1904299,2020/2/16,-35,6,￥6,40%,2,96,￥144
家具-Bookshelf-10001491,"Bush 古典Bookshelf, 金属",S,2022/4/10,中国,长沙,Bookshelf,彭绅-19975,彭绅,湖南,Furniture,Business,139,一级,准时装运,CN-2022-3211633,2022/4/9,154,1,￥1,0%,2,3847,"￥5,761"
办公用-Tool-10000188,"KitchenAid 冰箱, 银色",S,2022/4/10,中国,长沙,Tool,彭绅-19975,彭绅,湖南,Office Supplies,Business,140,一级,准时装运,CN-2022-3211633,2022/4/9,2664,1,￥1,0%,3,7402,"￥11,085"
家具-Utensil-10004218,"Tenex 相框, 一包多件",E,2019/10/28,中国,杭州,Utensil,罗嫒-10060,罗嫒,浙江,Furniture,Small Business,141,当日,准时装运,US-2019-5294254,2019/10/28,-73,0,￥0,40%,3,436,￥653
办公用-Envelope-10004848,"Cameo 搭扣Envelope, 回收",SW,2021/4/20,中国,昭通,Envelope,袁保-10405,袁保,云南,Office Supplies,Business,142,二级,延迟装运,CN-2021-3988119,2021/4/16,2,4,￥3,0%,8,310,￥465
家具-Chair-10002448,"SAFCO 折叠椅, 红色",NE,2022/12/4,中国,密山,Chair,杨健-14605,杨健,黑龙江,Furniture,Consumer,143,当日,准时装运,CN-2022-3232413,2022/12/4,144,0,￥0,0%,2,800,"￥1,198"
办公用-收纳-10003461,"Tenex 文件夹, 工业",NE,2022/12/4,中国,密山,Storage Tool,杨健-14605,杨健,黑龙江,Office Supplies,Consumer,144,当日,准时装运,CN-2022-3232413,2022/12/4,0,0,￥0,0%,3,332,￥497
办公用-Paper-10001282,"Enermax 笔记本, 每包 12 个",NE,2022/12/4,中国,密山,Paper,杨健-14605,杨健,黑龙江,Office Supplies,Consumer,145,当日,准时装运,CN-2022-3232413,2022/12/4,118,0,￥0,0%,3,457,￥684
办公用-Label-10001201,"Avery 合法证物Label, 红色",E,2022/7/31,中国,临朐,Label,陈安-10090,陈安,山东,Office Supplies,Consumer,146,标准级,延迟装运,CN-2022-4680780,2022/7/24,17,7,￥6,0%,3,156,￥234
技术-复印-10002416,"惠普 墨水, 红色",NE,2021/11/7,中国,肇源,Copier,苏晒-19825,苏晒明,黑龙江,Technology,Consumer,147,一级,延迟装运,CN-2021-1190387,2021/11/4,160,3,￥1,0%,1,592,￥887
办公用-Supplies-10002649,"Kleencut 修剪器, 钢",SW,2021/10/28,中国,海口,Supplies,贺平-19105,贺平,海南,Office Supplies,Consumer,148,标准级,准时装运,CN-2021-3230180,2021/10/22,95,6,￥6,0%,2,381,￥571
家具-Utensil-10001150,"Tenex 闹钟, 耐用",SW,2021/10/28,中国,海口,Utensil,贺平-19105,贺平,海南,Furniture,Consumer,149,标准级,准时装运,CN-2021-3230180,2021/10/22,242,6,￥6,0%,5,1103,"￥1,652"
办公用-Envelope-10000118,"GlobeWeis 马尼拉纸Envelope, 银色",SW,2021/10/28,中国,海口,Envelope,贺平-19105,贺平,海南,Office Supplies,Consumer,150,标准级,准时装运,CN-2021-3230180,2021/10/22,14,6,￥6,0%,1,139,￥208
办公用-Tool-10004829,"Breville 微波炉, 银色",NE,2020/10/20,中国,肇源,Tool,施丽-17380,施丽丽,黑龙江,Office Supplies,Business,151,二级,延迟装运,CN-2020-5873075,2020/10/15,1086,5,￥3,0%,11,15526,"￥23,252"
办公用-Envelope-10000118,"GlobeWeis 马尼拉纸Envelope, 银色",S,2021/9/20,中国,襄城,Envelope,贺斯-20935,贺斯云,河南,Office Supplies,Consumer,152,一级,延迟装运,CN-2021-4544243,2021/9/18,28,2,￥1,0%,2,278,￥416
家具-Chair-10003780,"Harbour Creations 扶手椅, 红色",S,2021/9/20,中国,襄城,Chair,贺斯-20935,贺斯云,河南,Furniture,Consumer,153,一级,延迟装运,CN-2021-4544243,2021/9/18,751,2,￥1,10%,1,1989,"￥2,979"
办公用-Art-10002705,"Sanford 荧光笔, 蓝色",NE,2020/12/10,中国,鹤岗,Art,秦淑-20440,秦淑芳,黑龙江,Office Supplies,Business,154,标准级,提前装运,CN-2020-5173564,2020/12/5,50,5,￥6,20%,4,235,￥352
办公用-Supplies-10004419,"Acme 剪刀, 工业",N,2022/5/11,中国,天津,Supplies,顾丹-11965,顾丹,天津,Office Supplies,Business,155,二级,延迟装运,CN-2022-4862116,2022/5/6,76,5,￥3,0%,3,379,￥567
技术-Telephone-10004336,"三星 办公室Telephone机, 全尺寸",E,2021/5/7,中国,温州,Telephone,康丽-15865,康丽,浙江,Technology,Consumer,156,标准级,提前装运,US-2021-2560726,2021/5/2,-38,5,￥6,40%,6,1117,"￥1,673"
家具-Utensil-10002002,"Deflect-O 门挡, 优质",NE,2022/11/3,中国,四平,Utensil,秦宁-18670,秦宁,吉林,Furniture,Consumer,157,标准级,提前装运,CN-2022-4950934,2022/10/29,155,5,￥6,0%,3,596,￥893
办公用-系固-10002230,"Stockwell 橡皮筋, 混合尺寸",NE,2022/11/3,中国,四平,Fastener,秦宁-18670,秦宁,吉林,Office Supplies,Consumer,158,标准级,提前装运,CN-2022-4950934,2022/10/29,55,5,￥6,0%,2,130,￥195
技术-Telephone-10001136,"思科 耳机, 混合尺寸",SW,2022/5/20,中国,安顺,Telephone,贺宁-18700,贺宁,贵州,Technology,Consumer,159,标准级,准时装运,CN-2022-2866628,2022/5/14,298,6,￥6,0%,5,2130,"￥3,190"
办公用-收纳-10003736,"Rogers 文件夹, 单宽度",SW,2022/5/20,中国,安顺,Storage Tool,贺宁-18700,贺宁,贵州,Office Supplies,Consumer,160,标准级,准时装运,CN-2022-2866628,2022/5/14,207,6,￥6,0%,5,717,"￥1,073"
技术-Accessories-10000196,"罗技 闪存驱动器, 可编程",SW,2022/5/20,中国,安顺,Accessories,贺宁-18700,贺宁,贵州,Technology,Consumer,161,标准级,准时装运,CN-2022-2866628,2022/5/14,60,6,￥6,0%,2,299,￥447
技术-复印-10004433,"Brother 墨水, 红色",E,2020/5/24,中国,高密,Copier,巩安-10180,巩安,山东,Technology,Small Business,162,标准级,提前装运,CN-2020-2810282,2020/5/20,285,4,￥6,0%,2,1358,"￥2,034"
办公用-系固-10001285,"Stockwell 订书钉, 整包",NE,2022/5/11,中国,抚顺,Fastener,田谙-18850,田谙,辽宁,Office Supplies,Consumer,163,当日,准时装运,CN-2022-3381572,2022/5/11,4,0,￥0,40%,1,30,￥45
办公用-Paper-10000746,"Eaton 信纸, 优质",NE,2022/5/11,中国,抚顺,Paper,田谙-18850,田谙,辽宁,Office Supplies,Consumer,164,当日,准时装运,CN-2022-3381572,2022/5/11,442,0,￥0,0%,5,1054,"￥1,579"
办公用-Tool-10000224,"Breville 咖啡研磨机, 银色",NE,2022/5/11,中国,抚顺,Tool,田谙-18850,田谙,辽宁,Office Supplies,Consumer,165,当日,准时装运,CN-2022-3381572,2022/5/11,-181,0,￥0,40%,2,351,￥525
办公用-收纳-10000871,"Eldon 盒, 工业",NE,2022/5/11,中国,抚顺,Storage Tool,田谙-18850,田谙,辽宁,Office Supplies,Consumer,166,当日,准时装运,CN-2022-3381572,2022/5/11,48,0,￥0,0%,5,251,￥375
办公用-Tool-10002081,"Hamilton Beach 炉灶, 白色",NE,2022/5/11,中国,抚顺,Tool,田谙-18850,田谙,辽宁,Office Supplies,Consumer,167,当日,准时装运,CN-2022-3381572,2022/5/11,-2270,0,￥0,40%,5,7567,"￥11,332"
技术-Equipment-10003561,"松下 收据打印机, 白色",NE,2022/5/11,中国,抚顺,Equipment,田谙-18850,田谙,辽宁,Technology,Consumer,168,当日,准时装运,CN-2022-3381572,2022/5/11,-652,0,￥0,40%,3,1002,"￥1,501"
技术-Telephone-10000045,"苹果 信号增强器, 混合尺寸",NE,2022/5/11,中国,抚顺,Telephone,田谙-18850,田谙,辽宁,Technology,Consumer,169,当日,准时装运,CN-2022-3381572,2022/5/11,-39,0,￥0,40%,2,781,"￥1,170"
家具-Utensil-10003781,"Eldon 分层置放架, 耐用",NE,2022/5/11,中国,抚顺,Utensil,田谙-18850,田谙,辽宁,Furniture,Consumer,170,当日,准时装运,CN-2022-3381572,2022/5/11,-53,0,￥0,40%,4,320,￥479
家具-Chair-10002020,"Novimex 沙滩椅, 红色",NE,2022/5/11,中国,抚顺,Chair,田谙-18850,田谙,辽宁,Furniture,Consumer,171,当日,准时装运,CN-2022-3381572,2022/5/11,0,0,￥0,40%,3,386,￥578
办公用-装订-10002552,"Wilson Jones Binding Machine, 回收",NE,2022/5/11,中国,抚顺,Binding Machine,田谙-18850,田谙,辽宁,Office Supplies,Consumer,172,当日,准时装运,CN-2022-3381572,2022/5/11,-5,0,￥0,40%,2,75,￥112
办公用-Art-10002471,"Boston 记号笔, 蓝色",NE,2021/11/4,中国,洮南,Art,徐蔓-17965,徐蔓楚,吉林,Office Supplies,Business,173,标准级,提前装运,CN-2021-2491194,2021/10/30,55,5,￥6,20%,3,295,￥442
技术-复印-10004166,"惠普 传真Copier, 红色",NW,2020/3/25,中国,西安,Copier,巩虢-13495,巩虢,陕西,Technology,Business,174,二级,准时装运,CN-2020-5591357,2020/3/22,694,3,￥3,0%,3,2395,"￥3,587"
办公用-Label-10002697,"Smead 运输Label, 红色",SW,2022/2/16,中国,德阳,Label,陈丽-17605,陈丽雪,四川,Office Supplies,Business,175,标准级,提前装运,CN-2022-5816959,2022/2/11,23,5,￥6,0%,1,53,￥80
办公用-Envelope-10000396,"Ames 商业Envelope, 每套 50 个",SW,2022/2/16,中国,德阳,Envelope,陈丽-17605,陈丽雪,四川,Office Supplies,Business,176,标准级,提前装运,CN-2022-5816959,2022/2/11,24,5,￥6,0%,3,205,￥307
办公用-装订-10002580,"Wilson Jones 订书机, 透明",SW,2022/2/16,中国,德阳,Binding Machine,陈丽-17605,陈丽雪,四川,Office Supplies,Business,177,标准级,提前装运,CN-2022-5816959,2022/2/11,-290,5,￥6,40%,8,1085,"￥1,624"
家具-Table-10003757,"Chromcraft 木桌, 组装",N,2021/3/3,中国,运城,Table,佘凤-12970,佘凤,山西,Furniture,Business,178,标准级,提前装运,CN-2021-1122727,2021/2/27,1807,4,￥6,25%,5,8470,"￥12,684"
技术-Accessories-10000680,"贝尔金 记忆卡, 耐用",S,2022/5/11,中国,浯溪,Accessories,曾惠-14485,曾惠,湖南,Technology,Business,179,一级,延迟装运,CN-2022-3122639,2022/5/8,418,3,￥1,0%,3,1610,"￥2,412"
家具-Table-10001653,"Barricks 圆桌, 长方形",S,2022/5/11,中国,浯溪,Table,曾惠-14485,曾惠,湖南,Furniture,Business,180,一级,延迟装运,CN-2022-3122639,2022/5/8,-2236,3,￥1,25%,4,6987,"￥10,464"
办公用-收纳-10000871,"Eldon 盒, 工业",E,2021/8/22,中国,杭州,Storage Tool,谢聪-11665,谢聪,浙江,Office Supplies,Consumer,181,标准级,提前装运,CN-2021-2866628,2021/8/18,48,4,￥6,0%,5,251,￥375
技术-Equipment-10000066,"松下 喷墨打印机, 耐用",E,2021/5/26,中国,南昌,Equipment,田妮-18595,田妮,江西,Technology,Small Business,182,标准级,提前装运,CN-2021-2062805,2021/5/22,116,4,￥6,0%,2,2914,"￥4,364"
办公用-Tool-10004796,"Cuisinart 咖啡研磨机, 白色",NE,2022/9/16,中国,鞍山,Tool,严诚-11395,严诚,辽宁,Office Supplies,Business,183,标准级,提前装运,US-2022-5448418,2022/9/11,-52,5,￥6,40%,5,515,￥771
技术-Telephone-10003828,"摩托罗拉 充电器, 混合尺寸",NE,2022/9/16,中国,鞍山,Telephone,严诚-11395,严诚,辽宁,Technology,Business,184,标准级,提前装运,US-2022-5448418,2022/9/11,-2531,5,￥6,40%,3,5423,"￥8,121"
办公用-系固-10004057,"OIC 夹子, 每包 12 个",S,2022/6/23,中国,深圳,Fastener,姚柏-19015,姚柏,广东,Office Supplies,Consumer,185,标准级,提前装运,CN-2022-3022026,2022/6/19,105,4,￥6,0%,3,269,￥403
办公用-Envelope-10001500,"Ames 外皮和封条, 银色",NW,2019/9/14,中国,兰州,Envelope,许绅-19960,许绅,甘肃,Office Supplies,Consumer,186,一级,准时装运,CN-2019-1928578,2019/9/13,14,1,￥1,0%,2,197,￥295
办公用-系固-10003277,"Stockwell 图钉, 每包 12 个",NW,2019/9/14,中国,兰州,Fastener,许绅-19960,许绅,甘肃,Office Supplies,Consumer,187,一级,准时装运,CN-2019-1928578,2019/9/13,17,1,￥1,40%,10,352,￥527
办公用-装订-10003117,"Wilson Jones Label, 耐用",NW,2019/9/14,中国,兰州,Binding Machine,许绅-19960,许绅,甘肃,Office Supplies,Consumer,188,一级,准时装运,CN-2019-1928578,2019/9/13,-34,1,￥1,40%,3,67,￥100
技术-复印-10003759,"Hewlett Copier, 红色",S,2019/11/12,中国,廉洲,Copier,彭雯-21790,彭雯,广东,Technology,Consumer,189,标准级,提前装运,CN-2019-2648094,2019/11/7,2639,5,￥6,0%,6,7332,"￥10,981"
技术-Telephone-10002235,"诺基亚 音频基座, 混合尺寸",S,2019/11/12,中国,廉洲,Telephone,彭雯-21790,彭雯,广东,Technology,Consumer,190,标准级,提前装运,CN-2019-2648094,2019/11/7,1361,5,￥6,0%,4,3166,"￥4,741"
办公用-Paper-10002493,"Enermax 备忘录便条, 优质",N,2020/5/18,中国,石家庄,Paper,徐关-15655,徐关茵,河北,Office Supplies,Business,191,标准级,准时装运,CN-2020-5172330,2020/5/12,29,6,￥6,0%,2,146,￥219
办公用-系固-10002980,"Accos 夹子, 整包",N,2019/12/31,中国,包头,Fastener,苏冬-12430,苏冬露,内蒙古,Office Supplies,Small Business,192,标准级,提前装运,US-2019-1900777,2019/12/26,-84,5,￥6,40%,3,163,￥244
办公用-装订-10004829,"Avery 孔加固材料, 透明",N,2019/12/31,中国,包头,Binding Machine,苏冬-12430,苏冬露,内蒙古,Office Supplies,Small Business,193,标准级,提前装运,US-2019-1900777,2019/12/26,-9,5,￥6,40%,3,33,￥49
办公用-收纳-10003736,"Rogers 文件夹, 单宽度",N,2019/12/31,中国,包头,Storage Tool,苏冬-12430,苏冬露,内蒙古,Office Supplies,Small Business,194,标准级,提前装运,US-2019-1900777,2019/12/26,83,5,￥6,0%,2,287,￥429
办公用-收纳-10000501,"Tenex 盘, 工业",N,2019/12/31,中国,包头,Storage Tool,苏冬-12430,苏冬露,内蒙古,Office Supplies,Small Business,195,标准级,提前装运,US-2019-1900777,2019/12/26,561,5,￥6,0%,5,1276,"￥1,911"
办公用-Envelope-10002358,"GlobeWeis 局间Envelope, 红色",N,2019/12/31,中国,包头,Envelope,苏冬-12430,苏冬露,内蒙古,Office Supplies,Small Business,196,标准级,提前装运,US-2019-1900777,2019/12/26,527,5,￥6,0%,5,1198,"￥1,795"
技术-Equipment-10004218,"松下 收据打印机, 多色",N,2019/12/31,中国,包头,Equipment,苏冬-12430,苏冬露,内蒙古,Technology,Small Business,197,标准级,提前装运,US-2019-1900777,2019/12/26,39,5,￥6,40%,1,339,￥507
办公用-Art-10001717,"Boston 钢笔, 混合尺寸",NE,2020/3/12,中国,哈尔滨,Art,黄丽-15835,黄丽,黑龙江,Office Supplies,Consumer,198,标准级,提前装运,CN-2020-2831197,2020/3/7,9,5,￥6,20%,1,65,￥97
办公用-Supplies-10004143,"Kleencut 美工刀, 锯齿状",NE,2020/3/12,中国,哈尔滨,Supplies,黄丽-15835,黄丽,黑龙江,Office Supplies,Consumer,199,标准级,提前装运,CN-2020-2831197,2020/3/7,149,5,￥6,0%,3,439,￥657
技术-Accessories-10001327,"Enermax 记忆卡, 实惠",S,2022/5/18,中国,武汉,Accessories,万刚-13195,万刚,湖北,Technology,Business,200,标准级,提前装运,US-2022-3405401,2022/5/13,-257,5,￥6,40%,4,1281,"￥1,919"
